YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,SPOUSE_GEN,SPOUSE_COUNTRY,SPOUSE_MOTHER,SPOUSE_FATHER,WEIGHTED_COUNT
1880,Canada,Ireland,1st gen immigrant,Italy,Italy,Italy,10.03
1880,Canada,Ireland,1st gen immigrant,Russia/USSR,Sweden,Russia/USSR,10.02
1880,Canada,Ireland,1st gen immigrant,Scotland,Scotland,Scotland,30.24
1880,Canada,Ireland,1st gen immigrant,Sweden,Sweden,Sweden,9.92
1880,Canada,Ireland,2nd gen,Canada,Canada,Canada,39.269999999999996
1880,Canada,Ireland,2nd gen,Canada,Canada,US-born,10.09
1880,Canada,Ireland,2nd gen,Canada,US-born,Canada,30.060000000000002
1880,Canada,Ireland,2nd gen,England,England,England,39.48
1880,Canada,Ireland,2nd gen,England,England,US-born,10.09
1880,Canada,Ireland,2nd gen,England,US-born,England,30.64
1880,Canada,Ireland,2nd gen,Germany,England,Germany,10.11
1880,Canada,Ireland,2nd gen,Germany,Germany,Abroad/At Sea,10.91
1880,Canada,Ireland,2nd gen,Germany,Germany,Germany,49.9
1880,Canada,Ireland,2nd gen,Germany,Germany,US-born,9.95
1880,Canada,Ireland,2nd gen,Germany,US-born,Germany,5.03
1880,Canada,Ireland,2nd gen,Ireland,Canada,Ireland,60.1
1880,Canada,Ireland,2nd gen,Ireland,Ireland,Ireland,390.24
1880,Canada,Ireland,2nd gen,Ireland,Ireland,US-born,10.02
1880,Canada,Ireland,2nd gen,Ireland,Scotland,Ireland,10.04
1880,Canada,Ireland,2nd gen,Ireland,US-born,Ireland,19.93
1880,Canada,Ireland,2nd gen,Scotland,Ireland,Scotland,10.91
1880,Canada,Ireland,2nd gen,Scotland,Scotland,Scotland,9.95
1880,Canada,Ireland,2nd gen,Scotland,US-born,Scotland,10.31
1880,Canada,Ireland,3rd+ gen American,American,US-born,US-born,912.5
1880,Canada,Italy,1st gen immigrant,Canada,Canada,Canada,9.99
1880,Canada,Italy,2nd gen,Canada,Canada,Canada,9.78
1880,Canada,Italy,2nd gen,Canada,US-born,Canada,9.99
1880,Canada,Mexico,1st gen immigrant,Ireland,Ireland,Ireland,4.93
1880,Canada,Netherlands,3rd+ gen American,American,US-born,US-born,10.13
1880,Canada,Norway,3rd+ gen American,American,US-born,US-born,10.37
1880,Canada,Poland,2nd gen,England,US-born,England,10.38
1880,Canada,Portugal,3rd+ gen American,American,US-born,US-born,10.03
1880,Canada,Scotland,1st gen immigrant,Canada,Canada,Canada,80.52
1880,Canada,Scotland,1st gen immigrant,Canada,Canada,France,10.11
1880,Canada,Scotland,1st gen immigrant,Canada,Canada,Ireland,20.61
1880,Canada,Scotland,1st gen immigrant,Canada,Ireland,Canada,8.77
1880,Canada,Scotland,1st gen immigrant,Canada,Ireland,Ireland,10.09
1880,Canada,Scotland,1st gen immigrant,Canada,Scotland,England,10.34
1880,Canada,Scotland,1st gen immigrant,Canada,Scotland,Scotland,10.2
1880,Canada,Scotland,1st gen immigrant,England,England,England,19.43
1880,Canada,Scotland,1st gen immigrant,France,France,France,10.1
1880,Canada,Scotland,1st gen immigrant,Germany,Germany,Germany,30.08
1880,Canada,Scotland,1st gen immigrant,Ireland,Ireland,Ireland,9.9
1880,Canada,Scotland,2nd gen,Canada,Canada,Canada,30.520000000000003
1880,Canada,Scotland,2nd gen,Canada,Canada,US-born,50.91
1880,Canada,Scotland,2nd gen,Canada,US-born,Canada,28.71
1880,Canada,Scotland,2nd gen,England,Canada,England,10.38
1880,Canada,Scotland,2nd gen,England,England,England,25.02
1880,Canada,Scotland,2nd gen,England,England,US-born,9.89
1880,Canada,Scotland,2nd gen,England,US-born,England,5.06
1880,Canada,Scotland,2nd gen,Germany,Germany,Germany,20.68
1880,Canada,Scotland,2nd gen,Ireland,Ireland,Ireland,39.730000000000004
1880,Canada,Scotland,2nd gen,Norway,Norway,Norway,10.39
1880,Canada,Scotland,2nd gen,Scotland,Scotland,Scotland,14.92
1880,Canada,Scotland,3rd+ gen American,American,US-born,US-born,560.53
1880,Canada,South America,3rd+ gen American,American,US-born,US-born,4.92
1880,Canada,Spain,2nd gen,Ireland,Ireland,Ireland,4.89
1880,Canada,Spain,2nd gen,Ireland,US-born,Ireland,5.19
1880,Canada,Sweden,2nd gen,Canada,Canada,US-born,10.34
1880,Canada,Sweden,3rd+ gen American,American,US-born,US-born,19.77
1880,Canada,Switzerland,1st gen immigrant,England,England,England,9.76
1880,Canada,Switzerland,2nd gen,Germany,Germany,Germany,9.96
1880,Canada,Switzerland,3rd+ gen American,American,US-born,US-born,29.87
1880,Canada,Turkey,3rd+ gen American,American,US-born,US-born,10.15
1880,Canada,US-born,1st gen immigrant,Australia/New Zealand,England,England,10.09
1880,Canada,US-born,1st gen immigrant,Canada,Canada,Canada,1363.93
1880,Canada,US-born,1st gen immigrant,Canada,Canada,England,59.4
1880,Canada,US-born,1st gen immigrant,Canada,Canada,France,9.9
1880,Canada,US-born,1st gen immigrant,Canada,Canada,Ireland,50.08
1880,Canada,US-born,1st gen immigrant,Canada,Canada,Scotland,50.66
1880,Canada,US-born,1st gen immigrant,Canada,Canada,US-born,160.76
1880,Canada,US-born,1st gen immigrant,Canada,England,England,79.63
1880,Canada,US-born,1st gen immigrant,Canada,England,Scotland,9.8
1880,Canada,US-born,1st gen immigrant,Canada,England,US-born,19.259999999999998
1880,Canada,US-born,1st gen immigrant,Canada,Germany,Germany,9.85
1880,Canada,US-born,1st gen immigrant,Canada,Ireland,Canada,19.62
1880,Canada,US-born,1st gen immigrant,Canada,Ireland,Ireland,101.11999999999999
1880,Canada,US-born,1st gen immigrant,Canada,Ireland,Scotland,4.87
1880,Canada,US-born,1st gen immigrant,Canada,Scotland,Canada,9.64
1880,Canada,US-born,1st gen immigrant,Canada,Scotland,Scotland,80.89
1880,Canada,US-born,1st gen immigrant,Canada,US-born,Canada,71.41
1880,Canada,US-born,1st gen immigrant,Canada,US-born,England,20.0
1880,Canada,US-born,1st gen immigrant,Canada,US-born,Scotland,39.269999999999996
1880,Canada,US-born,1st gen immigrant,Canada,US-born,US-born,188.54
1880,Canada,US-born,1st gen immigrant,England,England,England,467.62
1880,Canada,US-born,1st gen immigrant,England,France,England,9.71
1880,Canada,US-born,1st gen immigrant,England,Ireland,England,19.78
1880,Canada,US-born,1st gen immigrant,England,Ireland,Ireland,14.86
1880,Canada,US-born,1st gen immigrant,France,France,France,19.71
1880,Canada,US-born,1st gen immigrant,France,US-born,US-born,9.65
1880,Canada,US-born,1st gen immigrant,Germany,Germany,Germany,236.12
1880,Canada,US-born,1st gen immigrant,Germany,Germany,US-born,10.28
1880,Canada,US-born,1st gen immigrant,Ireland,England,England,9.92
1880,Canada,US-born,1st gen immigrant,Ireland,England,Ireland,11.67
1880,Canada,US-born,1st gen immigrant,Ireland,Ireland,Germany,9.79
1880,Canada,US-born,1st gen immigrant,Ireland,Ireland,Ireland,274.73
1880,Canada,US-born,1st gen immigrant,Ireland,Ireland,Scotland,9.41
1880,Canada,US-born,1st gen immigrant,Ireland,Scotland,Ireland,10.04
1880,Canada,US-born,1st gen immigrant,Norway,Norway,Norway,49.94
1880,Canada,US-born,1st gen immigrant,Pacific Islands,Pacific Islands,England,5.05
1880,Canada,US-born,1st gen immigrant,Scotland,Scotland,Scotland,129.12
1880,Canada,US-born,1st gen immigrant,Sweden,Sweden,Sweden,30.96
1880,Canada,US-born,1st gen immigrant,Switzerland,Switzerland,Switzerland,9.56
1880,Canada,US-born,1st gen immigrant,United Kingdom (unspecified),United Kingdom (unspecified),United Kingdom (unspecified),10.37
1880,Canada,US-born,1st gen immigrant,Wales,Wales,Wales,9.82
1880,Canada,US-born,1st gen immigrant,West Indies,Scotland,Scotland,9.91
1880,Canada,US-born,2nd gen,Australia/New Zealand,Australia/New Zealand,Australia/New Zealand,4.88
1880,Canada,US-born,2nd gen,Canada,Canada,Canada,658.04
1880,Canada,US-born,2nd gen,Canada,Canada,US-born,1309.0
1880,Canada,US-born,2nd gen,Canada,England,Canada,20.0
1880,Canada,US-born,2nd gen,Canada,France,Canada,10.07
1880,Canada,US-born,2nd gen,Canada,Ireland,Canada,19.87
1880,Canada,US-born,2nd gen,Canada,US-born,Canada,431.9
1880,Canada,US-born,2nd gen,England,Canada,England,39.9
1880,Canada,US-born,2nd gen,England,England,England,374.05
1880,Canada,US-born,2nd gen,England,England,US-born,108.9
1880,Canada,US-born,2nd gen,England,Ireland,England,40.44
1880,Canada,US-born,2nd gen,England,Scotland,England,30.98
1880,Canada,US-born,2nd gen,England,Switzerland,England,9.47
1880,Canada,US-born,2nd gen,England,US-born,England,207.21
1880,Canada,US-born,2nd gen,England,Wales,England,9.97
1880,Canada,US-born,2nd gen,France,Canada,France,9.65
1880,Canada,US-born,2nd gen,France,France,France,19.85
1880,Canada,US-born,2nd gen,France,France,US-born,22.42
1880,Canada,US-born,2nd gen,France,US-born,France,35.13
1880,Canada,US-born,2nd gen,Germany,Germany,Germany,230.82
1880,Canada,US-born,2nd gen,Germany,Germany,US-born,48.79
1880,Canada,US-born,2nd gen,Germany,US-born,Germany,59.62
1880,Canada,US-born,2nd gen,Ireland,Canada,Ireland,10.09
1880,Canada,US-born,2nd gen,Ireland,England,Ireland,19.979999999999997
1880,Canada,US-born,2nd gen,Ireland,France,Ireland,10.01
1880,Canada,US-born,2nd gen,Ireland,Ireland,Ireland,445.43
1880,Canada,US-born,2nd gen,Ireland,Ireland,US-born,89.23
1880,Canada,US-born,2nd gen,Ireland,Scotland,Ireland,39.69
1880,Canada,US-born,2nd gen,Ireland,US-born,Ireland,104.24
1880,Canada,US-born,2nd gen,Netherlands,Netherlands,Netherlands,19.86
1880,Canada,US-born,2nd gen,Netherlands,US-born,Netherlands,20.060000000000002
1880,Canada,US-born,2nd gen,Norway,Norway,Norway,20.08
1880,Canada,US-born,2nd gen,Norway,Norway,US-born,9.83
1880,Canada,US-born,2nd gen,Poland,Poland,Poland,10.09
1880,Canada,US-born,2nd gen,Poland,Poland,US-born,10.01
1880,Canada,US-born,2nd gen,Russia/USSR,Ireland,Russia/USSR,5.01
1880,Canada,US-born,2nd gen,Scotland,Canada,Scotland,50.91
1880,Canada,US-born,2nd gen,Scotland,Ireland,Scotland,29.85
1880,Canada,US-born,2nd gen,Scotland,Scotland,Scotland,108.17
1880,Canada,US-born,2nd gen,Scotland,Scotland,US-born,65.92
1880,Canada,US-born,2nd gen,Scotland,US-born,Scotland,150.26
1880,Canada,US-born,2nd gen,Sweden,Canada,Sweden,10.34
1880,Canada,US-born,2nd gen,Sweden,Sweden,Sweden,9.92
1880,Canada,US-born,2nd gen,Sweden,Sweden,US-born,10.17
1880,Canada,US-born,2nd gen,Switzerland,Switzerland,Switzerland,10.29
1880,Canada,US-born,2nd gen,Wales,US-born,Wales,20.02
1880,Canada,US-born,2nd gen,Wales,Wales,Wales,39.24
1880,Canada,US-born,3rd+ gen American,American,US-born,US-born,15932.72
1880,Canada,Wales,1st gen immigrant,Wales,Wales,Wales,10.45
1880,Canada,Wales,2nd gen,Canada,US-born,Canada,10.04
1880,Canada,Wales,2nd gen,France,Germany,France,9.85
1880,Canada,Wales,2nd gen,Ireland,Ireland,Ireland,5.01
1880,Canada,Wales,2nd gen,Wales,England,Wales,9.72
1880,Canada,Wales,3rd+ gen American,American,US-born,US-born,19.85
1880,Central America,Africa,3rd+ gen American,American,US-born,US-born,5.09
1880,Central America,Central America,1st gen immigrant,France,France,France,5.09
1880,Central America,Central America,3rd+ gen American,American,US-born,US-born,5.04
1880,Central America,England,1st gen immigrant,England,England,England,4.91
1880,Central America,Ireland,3rd+ gen American,American,US-born,US-born,5.24
1880,Central America,South America,1st gen immigrant,Mexico,Mexico,Mexico,5.01
1880,Central America,Spain,3rd+ gen American,American,US-born,US-born,5.0
1880,Central America,US-born,1st gen immigrant,England,England,England,5.05
1880,Central America,US-born,3rd+ gen American,American,US-born,US-born,5.04
1880,China,China,1st gen immigrant,China,China,China,9.719999999999999
1880,China,China,1st gen immigrant,Germany,Germany,Germany,4.96
1880,China,China,2nd gen,China,China,China,10.4
1880,China,China,2nd gen,Germany,Germany,Germany,5.05
1880,China,China,2nd gen,Ireland,Ireland,Ireland,4.97
1880,China,England,3rd+ gen American,American,US-born,US-born,5.02
1880,China,US-born,3rd+ gen American,American,US-born,US-born,4.94
1880,Cuba,Africa,3rd+ gen American,American,US-born,US-born,4.96
1880,Cuba,Cuba,1st gen immigrant,Cuba,Cuba,Cuba,9.93
1880,Cuba,Cuba,1st gen immigrant,Germany,Germany,Germany,5.01
1880,Cuba,Cuba,1st gen immigrant,Ireland,Ireland,Ireland,4.98
1880,Cuba,Cuba,1st gen immigrant,Mexico,Mexico,Mexico,5.05
1880,Cuba,Cuba,1st gen immigrant,Portugal,Portugal,Portugal,4.98
1880,Cuba,Cuba,2nd gen,Cuba,Cuba,Cuba,9.96
1880,Cuba,Cuba,3rd+ gen American,American,US-born,US-born,54.82
1880,Cuba,England,3rd+ gen American,American,US-born,US-born,10.030000000000001
1880,Cuba,France,1st gen immigrant,Cuba,Cuba,Cuba,4.98
1880,Cuba,France,1st gen immigrant,Germany,Germany,Germany,4.98
1880,Cuba,France,1st gen immigrant,Ireland,France,England,5.02
1880,Cuba,France,2nd gen,Italy,US-born,Italy,4.98
1880,Cuba,France,2nd gen,Russia/USSR,Germany,Russia/USSR,4.98
1880,Cuba,Germany,1st gen immigrant,Cuba,France,Spain,4.98
1880,Cuba,Ireland,3rd+ gen American,American,US-born,US-born,5.19
1880,Cuba,Israel/Palestine,3rd+ gen American,American,US-born,US-born,5.0
1880,Cuba,Scotland,1st gen immigrant,Mexico,Mexico,Mexico,4.86
1880,Cuba,Scotland,2nd gen,England,Netherlands,England,4.96
1880,Cuba,Scotland,3rd+ gen American,American,US-born,US-born,4.89
1880,Cuba,Spain,1st gen immigrant,Cuba,Cuba,Cuba,4.81
1880,Cuba,Spain,3rd+ gen American,American,US-born,US-born,19.5
1880,Cuba,US-born,1st gen immigrant,Cuba,US-born,US-born,5.08
1880,Cuba,US-born,1st gen immigrant,France,France,France,4.98
1880,Cuba,US-born,1st gen immigrant,Germany,Germany,Germany,5.05
1880,Cuba,US-born,1st gen immigrant,Ireland,Ireland,Ireland,9.84
1880,Cuba,US-born,1st gen immigrant,Scotland,Scotland,Scotland,4.98
1880,Cuba,US-born,2nd gen,Germany,France,Germany,4.98
1880,Cuba,US-born,2nd gen,Ireland,US-born,Ireland,5.02
1880,Cuba,US-born,3rd+ gen American,American,US-born,US-born,74.68
1880,Czechoslovakia,Austria,1st gen immigrant,Germany,Germany,Germany,9.95
1880,Czechoslovakia,Austria,2nd gen,Germany,Germany,Germany,10.02
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,Austria,Czechoslovakia,Czechoslovakia,9.56
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,Canada,Canada,Canada,9.92
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,786.06
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,England,England,England,9.92
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,France,France,France,10.91
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,Germany,Germany,Germany,89.92
1880,Czechoslovakia,Czechoslovakia,1st gen immigrant,Norway,Norway,Norway,10.17
1880,Czechoslovakia,Czechoslovakia,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,412.06
1880,Czechoslovakia,Czechoslovakia,2nd gen,France,France,France,10.91
1880,Czechoslovakia,Czechoslovakia,2nd gen,Germany,Germany,Germany,111.57
1880,Czechoslovakia,Czechoslovakia,2nd gen,Ireland,Ireland,Ireland,9.38
1880,Czechoslovakia,Czechoslovakia,2nd gen,Ireland,US-born,Ireland,9.66
1880,Czechoslovakia,Czechoslovakia,2nd gen,Poland,Poland,Poland,10.17
1880,Czechoslovakia,Czechoslovakia,3rd+ gen American,American,US-born,US-born,76.8
1880,Czechoslovakia,Germany,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,10.36
1880,Czechoslovakia,Germany,1st gen immigrant,Germany,Germany,Germany,54.29
1880,Czechoslovakia,Germany,1st gen immigrant,Hungary,Hungary,Hungary,9.77
1880,Czechoslovakia,Germany,2nd gen,Germany,Germany,Germany,19.79
1880,Czechoslovakia,Germany,2nd gen,Poland,Germany,Poland,10.16
1880,Czechoslovakia,Germany,3rd+ gen American,American,US-born,US-born,19.63
1880,Czechoslovakia,Hungary,1st gen immigrant,Germany,Germany,Germany,9.92
1880,Czechoslovakia,Poland,2nd gen,Germany,Germany,Germany,10.36
1880,Czechoslovakia,US-born,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,9.97
1880,Czechoslovakia,US-born,1st gen immigrant,Germany,Germany,Germany,5.06
1880,Czechoslovakia,US-born,3rd+ gen American,American,US-born,US-born,29.62
1880,Denmark,Denmark,1st gen immigrant,Austria,Austria,Austria,10.02
1880,Denmark,Denmark,1st gen immigrant,Austria,Denmark,Denmark,9.57
1880,Denmark,Denmark,1st gen immigrant,Canada,Canada,US-born,9.79
1880,Denmark,Denmark,1st gen immigrant,Canada,Scotland,Scotland,9.81
1880,Denmark,Denmark,1st gen immigrant,Canada,US-born,England,9.84
1880,Denmark,Denmark,1st gen immigrant,Denmark,Denmark,Denmark,257.6
1880,Denmark,Denmark,1st gen immigrant,England,England,England,100.12
1880,Denmark,Denmark,1st gen immigrant,England,Scotland,Scotland,10.09
1880,Denmark,Denmark,1st gen immigrant,Germany,Germany,Germany,65.19
1880,Denmark,Denmark,1st gen immigrant,Mexico,Mexico,Mexico,4.99
1880,Denmark,Denmark,1st gen immigrant,Norway,Norway,Norway,40.3
1880,Denmark,Denmark,1st gen immigrant,Scotland,Scotland,Scotland,10.32
1880,Denmark,Denmark,2nd gen,Canada,Canada,Canada,10.07
1880,Denmark,Denmark,2nd gen,Denmark,Denmark,Denmark,98.86
1880,Denmark,Denmark,2nd gen,England,England,England,30.08
1880,Denmark,Denmark,2nd gen,England,US-born,England,9.27
1880,Denmark,Denmark,2nd gen,France,France,US-born,9.68
1880,Denmark,Denmark,2nd gen,Germany,Germany,Germany,39.37
1880,Denmark,Denmark,2nd gen,Germany,US-born,Germany,5.08
1880,Denmark,Denmark,2nd gen,Ireland,Ireland,Ireland,10.11
1880,Denmark,Denmark,2nd gen,Scotland,Scotland,Scotland,9.89
1880,Denmark,Denmark,2nd gen,Sweden,Germany,Sweden,10.0
1880,Denmark,Denmark,2nd gen,Wales,Wales,Wales,9.89
1880,Denmark,Denmark,3rd+ gen American,American,US-born,US-born,282.11
1880,Denmark,England,1st gen immigrant,England,England,England,10.48
1880,Denmark,England,3rd+ gen American,American,US-born,US-born,10.06
1880,Denmark,France,3rd+ gen American,American,US-born,US-born,10.0
1880,Denmark,Germany,1st gen immigrant,Denmark,Denmark,Denmark,10.02
1880,Denmark,Germany,1st gen immigrant,England,England,England,15.12
1880,Denmark,Germany,1st gen immigrant,Germany,Germany,Germany,10.02
1880,Denmark,Germany,2nd gen,Germany,Germany,Germany,19.82
1880,Denmark,Germany,2nd gen,Switzerland,Switzerland,Switzerland,9.43
1880,Denmark,Germany,3rd+ gen American,American,US-born,US-born,4.99
1880,Denmark,Ireland,1st gen immigrant,Ireland,Ireland,Ireland,5.02
1880,Denmark,Ireland,3rd+ gen American,American,US-born,US-born,9.82
1880,Denmark,Norway,1st gen immigrant,Germany,Germany,Germany,9.97
1880,Denmark,Spain,3rd+ gen American,American,US-born,US-born,4.97
1880,Denmark,Sweden,1st gen immigrant,Denmark,Denmark,Denmark,20.28
1880,Denmark,Sweden,2nd gen,Netherlands,Netherlands,Netherlands,9.95
1880,Denmark,Sweden,3rd+ gen American,American,US-born,US-born,9.89
1880,Denmark,US-born,1st gen immigrant,Denmark,Denmark,Denmark,9.92
1880,Denmark,US-born,1st gen immigrant,Ireland,Ireland,Ireland,10.67
1880,Denmark,US-born,2nd gen,Germany,Germany,Germany,10.02
1880,Denmark,US-born,2nd gen,Ireland,US-born,Ireland,10.02
1880,Denmark,US-born,3rd+ gen American,American,US-born,US-born,60.11
1880,England,Abroad/At Sea,1st gen immigrant,Germany,Germany,Germany,4.99
1880,England,Abroad/At Sea,3rd+ gen American,American,US-born,US-born,45.410000000000004
1880,England,Austria,1st gen immigrant,Austria,Austria,Austria,10.28
1880,England,Austria,1st gen immigrant,Ireland,Ireland,Ireland,9.77
1880,England,Austria,3rd+ gen American,American,US-born,US-born,10.03
1880,England,Canada,1st gen immigrant,Canada,Canada,Canada,59.84
1880,England,Canada,1st gen immigrant,Canada,Canada,England,9.64
1880,England,Canada,1st gen immigrant,Canada,England,Canada,9.99
1880,England,Canada,1st gen immigrant,Canada,England,England,20.13
1880,England,Canada,1st gen immigrant,Canada,Ireland,Canada,10.38
1880,England,Canada,1st gen immigrant,Canada,Ireland,Ireland,9.94
1880,England,Canada,1st gen immigrant,Canada,US-born,Ireland,10.03
1880,England,Canada,1st gen immigrant,England,England,England,55.77
1880,England,Canada,1st gen immigrant,England,England,Germany,9.91
1880,England,Canada,1st gen immigrant,France,France,France,15.049999999999999
1880,England,Canada,1st gen immigrant,Germany,Germany,Germany,10.09
1880,England,Canada,1st gen immigrant,Scotland,Scotland,Scotland,19.38
1880,England,Canada,2nd gen,Canada,Canada,Canada,50.25
1880,England,Canada,2nd gen,Canada,Canada,US-born,20.0
1880,England,Canada,2nd gen,Canada,England,Canada,99.64
